time,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
2019-03-06 17:54:00,1.10335e+18,"Senate Republicans are not voting on constitutionality or precedent, they are voting on desperately needed Border Security &amp, the Wall. Our Country is being invaded with Drugs, Human Traffickers, &amp, Criminals of all shapes and sizes. Thats what this vote is all about. STAY UNITED!",f,f,Twitter for iPhone,108435,26345,f
2019-03-06 19:50:00,1.10338e+18,It is shameful that House Democrats wont take a stronger stand against Anti-Semitism in their conference. Anti-Semitism has fueled atrocities throughout history and its inconceivable they will not act to condemn it!,f,f,Twitter for iPhone,102745,25390,f
2019-03-06 22:04:00,1.10342e+18,American Workforce Policy Advisory Board Meeting at the WhiteHouse! ,f,f,Twitter for iPhone,42183,9628,f
2019-03-06 23:56:00,1.10344e+18,"Congressman Chris Stewart: No one is accusing the President of a crime and yet they (the Democrats) are issuing hundreds of subpoenas. This is unprecedented. They are desperately trying to find anything they can, even a punctuation mistake in a document!",f,f,Twitter for iPhone,87151,22002,f
2019-03-06 04:15:00,1.10315e+18, PressSec: Statement on Chairman Nadlers fishing expedition. ,t,f,Twitter for iPhone,0,14227,f
2019-03-06 04:16:00,1.10315e+18," GOPChairwoman: While realDonaldTrump was successful in the private sector, career politicians enrich themselves by spending decades in...",t,f,Twitter for iPhone,0,11727,f
2019-03-06 04:17:00,1.10315e+18,""" Uncle_Jimbo: .JerryNadler admits on CNN they have no proof of Obstruction by realDonaldTrump it's just his """"personal opinion""""Meet...""",t,f,Twitter for iPhone,0,15273,f
2019-03-06 04:17:00,1.10315e+18,Presidential Harassment! ,f,t,Twitter for iPhone,63,23,f
2019-03-06 04:27:00,1.10315e+18,"Hans Von Spakovsky, I havent seen any evidence of actual violations of the law, which is usually a basis before you start an investigation. Adam Schiff seems to be copying Joseph McCarthy in wanting to open up investigations when they dont have any evidence of wrongdoing.",f,f,Twitter for iPhone,92917,23124,f
2019-03-06 04:43:00,1.10315e+18, IngrahamAngle: Tune in tonight for blockbuster analysis of the Dems colossally stupid decision to overreach with overbroad subpoenas.....,t,f,Twitter for iPhone,0,7211,f
2019-03-06 04:45:00,1.10315e+18, DonaldJTrumpJr: Weird that all of a sudden the Fake Dossier author (paid for by Hillary and the DNC etc) no longe wants to show up and...,t,f,Twitter for iPhone,0,14663,f
2019-03-06 04:53:00,1.10316e+18,Weirdo Tom Steyer doesnt have the guts or money to run for President. Hes all talk! ,f,f,Twitter for iPhone,55671,12523,f
2019-03-06 04:54:00,1.10316e+18," DonaldJTrumpJr: Jim Jordan: No evidence of Trump colluding with Russia, but 'all kinds' showing Clinton campaign did ",t,f,Twitter for iPhone,0,25248,f
2019-03-07 00:02:00,1.10345e+18,"Wall Street Journal: More migrant families crossing into the U.S. illegally have been arrested in the first five months of the federal fiscal year than in any prior full year. We are doing a great job at the border, but this is a National Emergency!",f,f,Twitter for iPhone,94204,21404,f
2019-03-07 00:05:00,1.10345e+18,"Democrats just blocked FoxNews from holding a debate. Good, then I think Ill do the same thing with the Fake News Networks and the Radical Left Democrats in the General Election debates!",f,f,Twitter for iPhone,160318,35999,f
2019-03-07 14:24:00,1.10366e+18,"It was not a campaign contribution, and there were no violations of the campaign finance laws by me. Fake News!",f,f,Twitter for iPhone,91331,17445,f
2019-03-07 14:38:00,1.10367e+18,We are on track to APPREHEND more than one million people coming across the Southern Border this year. Great job by Border Patrol (and others) who are working in a Broken System. Can be fixed by Congress so easily and quickly if only the Democrats would get on board!,f,f,Twitter for iPhone,111217,25254,f
2019-03-07 22:39:00,1.10379e+18,Breaking News MSNBC: Cohens lawyer contradicts Cohens testimony about never seeking a Presidential Pardon.,f,f,Twitter for iPhone,70615,15994,f
2019-03-08 12:24:00,1.10399e+18,The Wall is being built and is well under construction. Big impact will be made. Many additional contracts are close to being signed. Far ahead of schedule despite all of the Democrat Obstruction and Fake News!,f,f,Twitter for iPhone,96101,21817,f
2019-03-08 12:26:00,1.104e+18,Thank you foxandfriends. Great show!,f,f,Twitter for iPhone,43974,6301,f
2019-03-08 12:32:00,1.104e+18,"I cannot believe the level of dishonesty in the media. It is totally out of control, but we are winning!",f,f,Twitter for iPhone,124392,22656,f
2019-03-08 12:34:00,1.104e+18,PRESIDENTIAL HARASSMENT!,f,f,Twitter for iPhone,73633,15478,f
2019-03-08 13:30:00,1.10401e+18,"Both the Judge and the lawyer in the Paul Manafort case stated loudly and for the world to hear that there was NO COLLUSION with Russia. But the Witch Hunt Hoax continues as you now add these statements to House &amp, Senate Intelligence &amp, Senator Burr. So bad for our Country!",f,f,Twitter for iPhone,62028,13886,f
2019-03-08 13:43:00,1.10401e+18,This is as good a time as I can remember to be an American Worker. We have the strongest economy in the world.  Stuart Varney foxandfriends  So true!,f,f,Twitter for iPhone,56880,10846,f
2019-03-08 13:54:00,1.10402e+18,We are apprehending record numbers of illegal immigrants - but we need the Wall to help our great Border Patrol Agents!,f,f,Twitter for iPhone,70875,14229,f
2019-03-08 13:58:00,1.10402e+18,"Womens unemployment rate is down to 3.6% - was 7.9% in January, 2011. Things are looking good!",f,f,Twitter for iPhone,65964,12797,f
2019-03-08 14:13:00,1.10402e+18,"On International Womens Day, we honor women worldwide for their vital role in shaping and strengthening our communities, families, governments, and businesses...",f,f,Twitter for iPhone,46747,10279,f
2019-03-08 14:59:00,1.10403e+18,Heading now to the Great State of Alabama!,f,f,Twitter for iPhone,65568,9358,f
2019-03-08 16:04:00,1.10405e+18,"Bad lawyer and fraudster Michael Cohen said under sworn testimony that he never asked for a Pardon. His lawyers totally contradicted him. He lied! Additionally, he directly asked me for a pardon. I said NO. He lied again! He also badly wanted to work at the White House. He lied!",f,f,Twitter for iPhone,70694,16292,f
2019-03-08 18:47:00,1.10409e+18,"Congratulations to Heather Wilson, who is the sole finalist to become the next President of University of Texas at El Paso effective September 1, 2019. Heather has done an absolutely fantastic job...",f,f,Twitter for iPhone,63528,9665,f
2019-03-08 18:47:00,1.10409e+18,"....as Secretary of the Air Force, and I know she will be equally great in the very important world of higher education. A strong thank you to Heather for her service.",f,f,Twitter for iPhone,55857,8057,f
2019-03-08 20:27:00,1.10412e+18," IvankaTrump: We have reached 6,577,623 pledged new career opportunities, apprenticeships, continuing education and on-the-job training...",t,f,Twitter for iPhone,0,9453,f
2019-03-08 20:30:00,1.10412e+18,""" paulsperry_: Now that even some MSM acknowledging there never was a """"collusion"""" scandal, when will MSM start investigating the real sca...""",t,f,Twitter for iPhone,0,7631,f
2019-03-08 20:31:00,1.10412e+18," paulsperry_: Glenn Simpson &amp, Christopher Steele r 2 of biggest villains in Russia collusion hoax, yet neither has faced serious scrutin...",t,f,Twitter for iPhone,0,7050,f
2019-03-08 20:36:00,1.10412e+18," paulsperry_: Despite running informants/stings on Trump camp, electronically spying for yr,unmasking NSA intercepts, rummaging thru Tru...",t,f,Twitter for iPhone,0,6903,f
2019-03-08 20:36:00,1.10412e+18,""" paulsperry_: BREAKING: Democratic Rep. Jerry """"Joe McCarthy"""" Nadler, who just yesterday declared that Trump obstructed justice, just now...""",t,f,Twitter for iPhone,0,10776,f
2019-03-08 20:38:00,1.10412e+18,""" paulsperry_: Cohen claimed his shady father-in-law's """"in the clothing business"""" when in fact he's loan shark in same taxicab medallion...""",t,f,Twitter for iPhone,0,6441,f
2019-03-08 20:45:00,1.10412e+18,"Aluminum prices are down 12% since I instituted Tariffs on Aluminum Dumping - and the U.S. will be taking in Billions, plus jobs. Nice!",f,f,Twitter for iPhone,70404,14397,f
2019-03-08 20:50:00,1.10412e+18,Sessions didnt have a clue! ,f,f,Twitter for iPhone,39400,10908,f
2019-03-08 20:52:00,1.10412e+18, TomFitton: NEW: Cohen Testimony is Abuse of RealDonaldTrump: Deep State Abuse and Leaks Targets Trump Family/WH On Security Clearances...,t,f,Twitter for iPhone,0,5580,f
2019-03-08 20:52:00,1.10412e+18, TomFitton: .JudicialWatch exposed that Clinton operation and FBI paying Steele at the same time here:   https:/...,t,f,Twitter for iPhone,0,10440,f
2019-03-08 21:23:00,1.10413e+18," LouDobbs: AmericaFirst  marc_lotter: Democrats couldnt condemn anti-semitism. Thats because the radical, left-wing socialists have...",t,f,Twitter for iPhone,0,6558,f
2019-03-08 21:23:00,1.10413e+18, LouDobbs: Radical Dimms embarrass themselves:  Debate over anti-Semitism charges exposes divide in Democratic Party. ,t,f,Twitter for iPhone,0,5510,f
2019-03-08 21:26:00,1.10413e+18, cvpayne: Jobs Report:  Most Important HighlightNon-Supervisory Wages continue to surge and outpace overall wage increasesThis is amaz...,t,f,Twitter for iPhone,0,6696,f
2019-03-08 21:28:00,1.10413e+18," marklevinshow: Ron DeSantis, Americas governor ",t,f,Twitter for iPhone,0,8537,f
2019-03-08 21:30:00,1.10413e+18," marklevinshow: Victor Davis Hanson is on next. His new book, the Case for Trump, is out now! ",t,f,Twitter for iPhone,0,5245,f
2019-03-08 22:46:00,1.10415e+18, IvankaTrump: Happy International Womens Day! IWD2019 WGDP USAID WhiteHouse ,t,f,Twitter for iPhone,0,4705,f
2019-03-08 22:46:00,1.10415e+18, FLOTUS: Happy InternationalWomensDay2019 ,t,f,Twitter for iPhone,0,9480,f
2019-03-08 22:57:00,1.10415e+18, IvankaTrump: Thank you for your exemplary service to our nation Secretary Wilson! ,t,f,Twitter for iPhone,0,6017,f
2019-03-08 23:00:00,1.10416e+18,Unimaginable loss - Such great people! ,f,f,Twitter for iPhone,86507,19618,f
2019-03-08 23:02:00,1.10416e+18, MSNBC: President Trump and First Lady Melania Trump view memorial crosses for the 23 people killed in the Alabama tornadoes. ,t,f,Twitter for iPhone,0,8631,f
2019-03-08 23:18:00,1.10416e+18,.RepMikeTurner  The only time that Michael Cohen told the truth is when he pled that he is guilty.  Also when he said no collusion and I did not tell him to lie!,f,f,Twitter for iPhone,62125,13012,f
2019-03-09 14:07:00,1.10438e+18,"Border Patrol and Law Enforcement has apprehended (captured) large numbers of illegal immigrants at the Border. They wont be coming into the U.S. The Wall is being built and will greatly help us in the future, and now!",f,f,Twitter for iPhone,116345,23510,f
2019-03-09 20:35:00,1.10448e+18, RepDanCrenshaw: Today I offered a motion to recommit HR1 reaffirming that only US citizens should have the right to vote. Dems rejec...,t,f,Twitter for iPhone,0,34871,f
2019-03-09 20:37:00,1.10448e+18," RepMarkMeadows: Before Michael Cohen's testimony last week, he and Adam Schiff met for TEN hours. But last Sunday, Schiff told CBS his...",t,f,Twitter for iPhone,0,22645,f
2019-03-09 20:37:00,1.10448e+18, dbongino: Is there anything that the Democrats stand for that aligns with American values anymore? Now that theyve gone all-in on anti...,t,f,Twitter for iPhone,0,18705,f
2019-03-09 21:50:00,1.1045e+18,"I hope the grandstanding Governor of California is able to spend his very highly taxed citizens money on asylum holds more efficiently than money has been spent on the so-called Fast Train, which is $Billions over budget &amp, in total disarray. Time to reduce taxes in California!",f,f,Twitter for iPhone,90614,18934,f
2019-03-09 22:04:00,1.1045e+18,"Wacky Nut Job AnnCoulter, who still hasnt figured out that, despite all odds and an entire Democrat Party of Far Left Radicals against me (not to mention certain Republicans who are sadly unwilling to fight), I am winning on the Border. Major sections of Wall are being built...",f,f,Twitter for iPhone,84888,18864,f
2019-03-09 22:13:00,1.10451e+18,"....and renovated, with MUCH MORE to follow shortly. Tens of thousands of illegals are being apprehended (captured) at the Border and NOT allowed into our Country. With another President, millions would be pouring in. I am stopping an invasion as the Wall gets built. MAGA",f,f,Twitter for iPhone,80021,17345,f
2019-03-09 22:19:00,1.10451e+18,The Witch Hunt continues! ,f,f,Twitter for iPhone,49356,12638,f
2019-03-09 22:20:00,1.10451e+18, TimRunsHisMouth: Democrats so far in 2019:Won't condemn anti-semitism in the House of Reps.Do nothing against a racist Governor w...,t,f,Twitter for iPhone,0,15406,f
